name;frameTime;F0semitoneFrom27.5Hz_sma3nz_amean;F0semitoneFrom27.5Hz_sma3nz_stddevNorm;F0semitoneFrom27.5Hz_sma3nz_percentile20.0;F0semitoneFrom27.5Hz_sma3nz_percentile50.0;F0semitoneFrom27.5Hz_sma3nz_percentile80.0;F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2;F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope;F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope;loudness_sma3_amean;loudness_sma3_stddevNorm;loudness_sma3_percentile20.0;loudness_sma3_percentile50.0;loudness_sma3_percentile80.0;loudness_sma3_pctlrange0-2;loudness_sma3_meanRisingSlope;loudness_sma3_stddevRisingSlope;loudness_sma3_meanFallingSlope;loudness_sma3_stddevFallingSlope;spectralFlux_sma3_amean;spectralFlux_sma3_stddevNorm;mfcc1_sma3_amean;mfcc1_sma3_stddevNorm;mfcc2_sma3_amean;mfcc2_sma3_stddevNorm;mfcc3_sma3_amean;mfcc3_sma3_stddevNorm;mfcc4_sma3_amean;mfcc4_sma3_stddevNorm;jitterLocal_sma3nz_amean;jitterLocal_sma3nz_stddevNorm;shimmerLocaldB_sma3nz_amean;shimmerLocaldB_sma3nz_stddevNorm;HNRdBACF_sma3nz_amean;HNRdBACF_sma3nz_stddevNorm;logRelF0-H1-H2_sma3nz_amean;logRelF0-H1-H2_sma3nz_stddevNorm;logRelF0-H1-A3_sma3nz_amean;logRelF0-H1-A3_sma3nz_stddevNorm;F1frequency_sma3nz_amean;F1frequency_sma3nz_stddevNorm;F1bandwidth_sma3nz_amean;F1bandwidth_sma3nz_stddevNorm;F1amplitudeLogRelF0_sma3nz_amean;F1amplitudeLogRelF0_sma3nz_stddevNorm;F2frequency_sma3nz_amean;F2frequency_sma3nz_stddevNorm;F2bandwidth_sma3nz_amean;F2bandwidth_sma3nz_stddevNorm;F2amplitudeLogRelF0_sma3nz_amean;F2amplitudeLogRelF0_sma3nz_stddevNorm;F3frequency_sma3nz_amean;F3frequency_sma3nz_stddevNorm;F3bandwidth_sma3nz_amean;F3bandwidth_sma3nz_stddevNorm;F3amplitudeLogRelF0_sma3nz_amean;F3amplitudeLogRelF0_sma3nz_stddevNorm;alphaRatioV_sma3nz_amean;alphaRatioV_sma3nz_stddevNorm;hammarbergIndexV_sma3nz_amean;hammarbergIndexV_sma3nz_stddevNorm;slopeV0-500_sma3nz_amean;slopeV0-500_sma3nz_stddevNorm;slopeV500-1500_sma3nz_amean;slopeV500-1500_sma3nz_stddevNorm;spectralFluxV_sma3nz_amean;spectralFluxV_sma3nz_stddevNorm;mfcc1V_sma3nz_amean;mfcc1V_sma3nz_stddevNorm;mfcc2V_sma3nz_amean;mfcc2V_sma3nz_stddevNorm;mfcc3V_sma3nz_amean;mfcc3V_sma3nz_stddevNorm;mfcc4V_sma3nz_amean;mfcc4V_sma3nz_stddevNorm;alphaRatioUV_sma3nz_amean;hammarbergIndexUV_sma3nz_amean;slopeUV0-500_sma3nz_amean;slopeUV500-1500_sma3nz_amean;spectralFluxUV_sma3nz_amean;loudnessPeaksPerSec;VoicedSegmentsPerSec;MeanVoicedSegmentLengthSec;StddevVoicedSegmentLengthSec;MeanUnvoicedSegmentLength;StddevUnvoicedSegmentLength;equivalentSoundLevel_dBp
'unknown';0.000000;3.501135e+01;9.729657e-02;3.203267e+01;3.477741e+01;3.788207e+01;5.849400e+00;8.192467e+01;1.033860e+02;4.342176e+01;5.477433e+01;7.031199e-01;6.310447e-01;3.533220e-01;5.629756e-01;9.979382e-01;6.446162e-01;1.066130e+01;6.736102e+00;7.595234e+00;6.482577e+00;3.356686e-01;9.982252e-01;4.729809e+01;9.854142e-02;-3.637545e+01;-2.654229e-01;2.299733e+00;4.820390e+00;2.097053e+01;3.986811e-01;2.847643e-02;1.134422e+00;1.403831e+00;5.874193e-01;4.614010e+00;6.735351e-01;4.302657e+00;2.252715e+00;8.571226e+00;9.697409e-01;6.233616e+02;3.493465e-01;1.579778e+03;1.426345e-01;-1.186514e+02;-7.841853e-01;1.508535e+03;1.248488e-01;1.351290e+03;2.030662e-01;-1.092225e+02;-8.392649e-01;2.324376e+03;6.941967e-02;1.112291e+03;2.614410e-01;-1.089658e+02;-8.424631e-01;-4.425652e+00;-1.087854e+00;1.144138e+01;5.350850e-01;5.623318e-02;3.583967e-01;-9.577064e-03;-1.126728e+00;4.690899e-01;7.711384e-01;4.663400e+01;1.068762e-01;-3.509420e+01;-2.980404e-01;7.584643e-01;1.774478e+01;1.740768e+01;4.940754e-01;-2.777802e+00;8.481987e+00;3.551655e-02;-1.487456e-03;2.172548e-01;3.355395e+00;3.219843e+00;1.367464e-01;1.165080e-01;1.566342e-01;2.390058e-01;-2.399020e+01
'unknown';0.000000;3.457663e+01;1.104148e-01;3.206382e+01;3.429648e+01;3.752475e+01;5.460926e+00;2.159602e+02;4.558204e+02;5.984372e+01;1.029236e+02;6.731688e-01;6.934757e-01;3.088559e-01;5.228807e-01;9.426490e-01;6.337931e-01;1.007178e+01;6.912037e+00;6.502000e+00;4.163675e+00;3.141094e-01;1.027605e+00;4.737769e+01;9.390010e-02;-3.685705e+01;-2.745456e-01;2.084748e+00;5.317198e+00;2.203811e+01;3.944496e-01;3.088055e-02;1.306543e+00;1.405721e+00;6.242352e-01;4.571727e+00;6.627394e-01;3.288650e+00;3.059244e+00;8.892337e+00;9.629727e-01;5.863887e+02;3.580200e-01;1.566890e+03;1.338583e-01;-1.277518e+02;-7.226773e-01;1.492637e+03;1.231729e-01;1.321033e+03;1.576129e-01;-1.186641e+02;-7.749306e-01;2.300836e+03;7.000137e-02;1.113997e+03;2.278333e-01;-1.185963e+02;-7.749351e-01;-5.079086e+00;-9.522315e-01;1.221596e+01;4.581188e-01;5.969159e-02;3.287598e-01;-1.178127e-02;-9.662362e-01;4.805078e-01;7.549976e-01;4.685163e+01;1.029626e-01;-3.514132e+01;-3.244504e-01;-4.713499e-01;-2.899565e+01;1.806695e+01;4.968027e-01;-2.501916e+00;7.788998e+00;3.559677e-02;-1.970863e-03;1.926729e-01;2.724334e+00;2.697287e+00;1.463429e-01;1.190308e-01;2.114201e-01;4.028997e-01;-2.379858e+01
'unknown';0.000000;3.336672e+01;9.886250e-02;3.092641e+01;3.309326e+01;3.558310e+01;4.656693e+00;2.149097e+02;4.896511e+02;5.071804e+01;9.536185e+01;6.155250e-01;7.391040e-01;2.596836e-01;4.665048e-01;8.641047e-01;6.044210e-01;9.170151e+00;5.893768e+00;5.864720e+00;3.837348e+00;2.669192e-01;1.079934e+00;4.754981e+01;8.984162e-02;-3.556340e+01;-2.921349e-01;2.539539e+00;4.845432e+00;2.149896e+01;4.077709e-01;2.740239e-02;1.386512e+00;1.350736e+00;6.201100e-01;4.342330e+00;7.306649e-01;3.554513e+00;2.581887e+00;8.954207e+00;9.753456e-01;6.234281e+02;3.493900e-01;1.585507e+03;1.268714e-01;-1.139850e+02;-8.454816e-01;1.519839e+03;1.204626e-01;1.337081e+03;1.646041e-01;-1.086091e+02;-8.686735e-01;2.329395e+03;7.211819e-02;1.120431e+03;2.529646e-01;-1.088051e+02;-8.643944e-01;-4.606702e+00;-1.070588e+00;1.191237e+01;4.656486e-01;5.421138e-02;3.609081e-01;-8.437422e-03;-1.328946e+00;4.063057e-01;7.894968e-01;4.688291e+01;9.774322e-02;-3.487642e+01;-3.398991e-01;7.416038e-01;2.003947e+01;1.771217e+01;5.126924e-01;-3.312127e+00;8.817441e+00;3.097262e-02;-2.310256e-03;1.443258e-01;2.718026e+00;2.369827e+00;1.881690e-01;1.491035e-01;2.242222e-01;4.249557e-01;-2.467469e+01
'unknown';0.000000;3.423359e+01;8.238715e-02;3.209787e+01;3.396659e+01;3.630243e+01;4.204559e+00;7.660613e+01;8.886234e+01;4.023883e+01;5.144991e+01;7.191700e-01;6.868584e-01;3.251999e-01;5.669324e-01;1.054414e+00;7.292138e-01;1.007596e+01;6.523937e+00;6.821074e+00;4.516742e+00;3.283976e-01;1.022391e+00;4.714737e+01;9.385131e-02;-3.629283e+01;-2.818530e-01;-2.123806e-01;-5.591751e+01;1.874060e+01;4.574566e-01;2.740106e-02;1.168004e+00;1.385373e+00;5.837821e-01;4.318789e+00;7.252509e-01;2.739525e+00;3.566239e+00;8.970916e+00;9.694285e-01;6.135024e+02;3.623064e-01;1.586635e+03;1.344382e-01;-1.015071e+02;-9.481196e-01;1.501930e+03;1.235325e-01;1.355926e+03;1.706280e-01;-9.312211e+01;-1.000137e+00;2.313142e+03;7.191227e-02;1.117478e+03;2.254305e-01;-9.373094e+01;-9.865333e-01;-4.671260e+00;-1.015004e+00;1.208307e+01;4.573812e-01;5.996771e-02;3.234871e-01;-8.697726e-03;-1.259232e+00;4.403576e-01;8.367901e-01;4.652613e+01;9.941019e-02;-3.614073e+01;-3.071714e-01;-2.202737e+00;-6.153258e+00;1.558585e+01;5.420099e-01;-3.670020e+00;9.873732e+00;4.331607e-02;-2.800413e-03;1.945225e-01;2.801293e+00;3.126925e+00;1.646798e-01;1.352366e-01;1.388325e-01;1.789369e-01;-2.348060e+01
'unknown';0.000000;3.307381e+01;9.091894e-02;3.076164e+01;3.289731e+01;3.520073e+01;4.439087e+00;1.112846e+02;2.102541e+02;9.838869e+01;3.883184e+02;6.408242e-01;6.980497e-01;2.695507e-01;5.097997e-01;9.537384e-01;6.841877e-01;9.611935e+00;5.782281e+00;6.534942e+00;4.053846e+00;2.776971e-01;9.715149e-01;4.738796e+01;9.146708e-02;-3.573010e+01;-2.715750e-01;2.712836e-01;4.431331e+01;1.922342e+01;4.738702e-01;2.863122e-02;1.306959e+00;1.402510e+00;6.214722e-01;4.367595e+00;7.004461e-01;2.969017e+00;2.988491e+00;8.680504e+00;1.019112e+00;5.979028e+02;3.658689e-01;1.576095e+03;1.298234e-01;-1.020258e+02;-9.535546e-01;1.494354e+03;1.238085e-01;1.327349e+03;1.614416e-01;-9.608961e+01;-9.808517e-01;2.311850e+03;7.099673e-02;1.116535e+03;2.415768e-01;-9.644334e+01;-9.730167e-01;-4.846540e+00;-9.849428e-01;1.204232e+01;4.748532e-01;5.999145e-02;3.071874e-01;-1.037112e-02;-1.105388e+00;3.978250e-01;7.235427e-01;4.691480e+01;1.017860e-01;-3.474366e+01;-3.237085e-01;-7.698947e-01;-1.861314e+01;1.603410e+01;5.926501e-01;-3.164133e+00;9.126016e+00;3.901025e-02;-2.822078e-03;1.426163e-01;3.318326e+00;2.636849e+00;1.912658e-01;1.725121e-01;1.698718e-01;2.640585e-01;-2.468816e+01
'unknown';0.000000;3.397422e+01;1.094960e-01;3.104335e+01;3.389666e+01;3.724323e+01;6.199879e+00;8.907203e+01;1.000441e+02;5.621926e+01;6.475134e+01;6.245307e-01;6.793137e-01;3.092315e-01;4.873972e-01;8.425040e-01;5.332725e-01;9.900231e+00;6.811696e+00;6.480903e+00;5.029549e+00;2.885179e-01;1.075535e+00;4.797304e+01;9.196988e-02;-3.733256e+01;-2.456541e-01;1.419970e+00;7.083416e+00;2.171702e+01;4.328557e-01;3.034490e-02;1.214931e+00;1.424063e+00;6.106690e-01;3.749611e+00;7.364429e-01;7.169231e-01;1.326508e+01;7.128613e+00;1.221134e+00;6.326831e+02;3.540286e-01;1.562228e+03;1.280740e-01;-1.479911e+02;-5.760204e-01;1.520329e+03;1.255186e-01;1.327636e+03;1.810967e-01;-1.419667e+02;-6.124130e-01;2.333876e+03;7.029378e-02;1.119376e+03;2.605477e-01;-1.424533e+02;-6.050671e-01;-4.201509e+00;-1.107949e+00;1.181922e+01;4.986618e-01;5.997172e-02;3.363601e-01;-1.066557e-02;-1.072707e+00;4.752949e-01;8.424696e-01;4.654814e+01;1.077177e-01;-3.704246e+01;-2.973596e-01;-1.659450e+00;-8.162321e+00;1.625689e+01;6.066669e-01;-3.233990e+00;8.934176e+00;4.046238e-02;-3.456602e-03;2.094211e-01;2.467901e+00;2.002670e+00;1.388333e-01;1.221692e-01;3.432773e-01;6.238108e-01;-2.506332e+01
'unknown';0.000000;3.401976e+01;9.661013e-02;3.134627e+01;3.360355e+01;3.644546e+01;5.099188e+00;1.418405e+02;2.612241e+02;4.466389e+01;4.763126e+01;7.344727e-01;7.057345e-01;3.023752e-01;5.736766e-01;1.090343e+00;7.879673e-01;1.240287e+01;7.581329e+00;7.753448e+00;4.232646e+00;3.581949e-01;1.034390e+00;4.623517e+01;1.010911e-01;-3.842129e+01;-2.633080e-01;5.947930e-01;2.045414e+01;1.957714e+01;4.376930e-01;3.080747e-02;1.212155e+00;1.494169e+00;5.960649e-01;3.797653e+00;8.597674e-01;2.892732e+00;3.055705e+00;7.531577e+00;1.152490e+00;6.142907e+02;3.619686e-01;1.566069e+03;1.445802e-01;-1.061573e+02;-9.032784e-01;1.515437e+03;1.192985e-01;1.325280e+03;2.156034e-01;-9.837411e+01;-9.504721e-01;2.321788e+03;7.060120e-02;1.091786e+03;2.282917e-01;-9.817032e+01;-9.537665e-01;-3.962818e+00;-1.199075e+00;1.124080e+01;5.191942e-01;6.388996e-02;3.085165e-01;-1.207391e-02;-9.992635e-01;5.179183e-01;7.713984e-01;4.582658e+01;1.127087e-01;-3.668726e+01;-3.068117e-01;2.720050e-01;5.233779e+01;1.661473e+01;5.338530e-01;-1.607693e+00;7.713809e+00;3.932656e-02;-2.134479e-03;1.864448e-01;3.478528e+00;2.926679e+00;1.679474e-01;1.532267e-01;1.608840e-01;2.851680e-01;-2.302399e+01
'unknown';0.000000;3.374414e+01;1.025108e-01;3.106697e+01;3.328909e+01;3.634155e+01;5.274580e+00;2.031752e+02;4.769385e+02;9.893375e+01;1.256340e+02;6.049309e-01;7.882303e-01;2.320403e-01;4.211424e-01;9.193339e-01;6.872935e-01;1.037553e+01;5.864803e+00;7.172780e+00;4.759730e+00;2.756811e-01;1.193717e+00;4.729741e+01;9.069879e-02;-3.703936e+01;-2.597043e-01;-8.883409e-01;-1.221285e+01;2.033799e+01;4.025163e-01;3.064560e-02;1.315401e+00;1.491202e+00;6.302690e-01;4.478627e+00;7.308955e-01;3.075595e+00;2.848901e+00;9.343303e+00;9.337843e-01;5.939227e+02;3.606226e-01;1.576153e+03;1.389551e-01;-1.237619e+02;-7.602167e-01;1.495378e+03;1.206207e-01;1.337076e+03;1.846211e-01;-1.167538e+02;-7.989586e-01;2.304774e+03;7.661673e-02;1.100885e+03;2.235794e-01;-1.172576e+02;-7.900665e-01;-5.297200e+00;-9.199333e-01;1.331151e+01;4.426843e-01;6.149535e-02;3.281825e-01;-1.209859e-02;-9.202052e-01;4.643420e-01;8.196055e-01;4.703888e+01;1.049820e-01;-3.486683e+01;-3.166461e-01;-2.194838e+00;-6.230873e+00;1.660957e+01;5.300643e-01;-2.324659e+00;8.199347e+00;3.483737e-02;-1.026451e-03;1.352449e-01;2.834751e+00;2.403204e+00;1.683333e-01;1.474459e-01;2.356115e-01;4.657030e-01;-2.441024e+01
'unknown';0.000000;3.362745e+01;9.269392e-02;3.127155e+01;3.328896e+01;3.609202e+01;4.820471e+00;6.995153e+01;1.552567e+02;3.662842e+01;4.076660e+01;5.675855e-01;7.335715e-01;2.430482e-01;4.237553e-01;8.316267e-01;5.885785e-01;9.096979e+00;5.908152e+00;5.996121e+00;4.113876e+00;2.421371e-01;1.070068e+00;4.783429e+01;8.866937e-02;-3.523403e+01;-2.826521e-01;7.425765e-01;1.591337e+01;2.020915e+01;3.985743e-01;2.725333e-02;1.130416e+00;1.427532e+00;6.202481e-01;4.579200e+00;7.042126e-01;2.535464e+00;3.726441e+00;9.845916e+00;8.706541e-01;5.827249e+02;3.534930e-01;1.584097e+03;1.262948e-01;-1.173601e+02;-8.092697e-01;1.484197e+03;1.137187e-01;1.315795e+03;1.535655e-01;-1.115309e+02;-8.331110e-01;2.304926e+03;6.858028e-02;1.117115e+03;2.252151e-01;-1.118852e+02;-8.264686e-01;-5.622247e+00;-7.995956e-01;1.295410e+01;4.376066e-01;5.840157e-02;3.180024e-01;-1.107264e-02;-9.480800e-01;3.772542e-01;7.617590e-01;4.748126e+01;9.902056e-02;-3.343275e+01;-3.326291e-01;4.316022e-01;3.495764e+01;1.692851e+01;5.185311e-01;-3.109530e+00;8.747826e+00;3.457604e-02;-2.240242e-03;1.287499e-01;2.924427e+00;2.696456e+00;1.597714e-01;1.357643e-01;1.998802e-01;3.256701e-01;-2.556857e+01
'unknown';0.000000;3.369139e+01;1.066753e-01;3.110187e+01;3.302202e+01;3.643351e+01;5.331638e+00;1.046136e+02;1.865267e+02;4.628446e+01;6.453552e+01;6.217224e-01;7.480606e-01;2.388028e-01;4.800195e-01;9.013960e-01;6.625932e-01;1.012183e+01;6.442688e+00;7.056947e+00;4.459103e+00;2.722824e-01;1.083231e+00;4.755955e+01;9.300667e-02;-3.587046e+01;-2.702855e-01;1.277088e+00;8.130470e+00;2.079695e+01;3.969426e-01;3.286991e-02;1.293287e+00;1.435519e+00;5.902539e-01;4.281086e+00;7.591791e-01;2.867783e+00;3.142876e+00;8.447101e+00;1.016543e+00;6.046399e+02;3.535057e-01;1.553130e+03;1.379322e-01;-1.108993e+02;-8.658047e-01;1.502020e+03;1.205520e-01;1.310741e+03;1.869022e-01;-1.047290e+02;-8.971433e-01;2.320485e+03;6.895292e-02;1.103879e+03;2.422686e-01;-1.047166e+02;-8.966970e-01;-4.929045e+00;-1.053099e+00;1.189649e+01;4.819724e-01;5.847602e-02;3.056138e-01;-1.138337e-02;-1.031147e+00;4.207370e-01;7.781942e-01;4.672100e+01;1.066078e-01;-3.539625e+01;-3.268584e-01;3.839729e-01;3.374092e+01;1.702610e+01;5.188625e-01;-3.357893e+00;8.902380e+00;3.416562e-02;-2.535454e-03;1.303264e-01;3.068201e+00;2.587214e+00;1.794193e-01;1.536743e-01;1.904605e-01;3.327564e-01;-2.453366e+01
'unknown';0.000000;3.383088e+01;9.384824e-02;3.143341e+01;3.355822e+01;3.609604e+01;4.662626e+00;8.364186e+01;9.833179e+01;6.260771e+01;1.281486e+02;5.899715e-01;7.113913e-01;2.646334e-01;4.452871e-01;8.478295e-01;5.831960e-01;9.518651e+00;5.984586e+00;6.099336e+00;3.668230e+00;2.540788e-01;1.059504e+00;4.706267e+01;9.214817e-02;-3.681142e+01;-2.577023e-01;2.100527e+00;5.576774e+00;1.991581e+01;4.220912e-01;2.962593e-02;1.216893e+00;1.438692e+00;6.017654e-01;4.236706e+00;7.574897e-01;3.155876e+00;3.046265e+00;8.141349e+00;1.148229e+00;5.952457e+02;3.550102e-01;1.581545e+03;1.471267e-01;-1.185378e+02;-7.967531e-01;1.501029e+03;1.194076e-01;1.296391e+03;1.539980e-01;-1.119201e+02;-8.279470e-01;2.326111e+03;6.938805e-02;1.103726e+03;2.301400e-01;-1.115638e+02;-8.331667e-01;-4.851058e+00;-1.022232e+00;1.138031e+01;5.086669e-01;6.016200e-02;3.088637e-01;-1.093620e-02;-1.034033e+00;3.892724e-01;7.899463e-01;4.647968e+01;1.048468e-01;-3.470359e+01;-3.198388e-01;2.198220e+00;6.582465e+00;1.682486e+01;5.610842e-01;-2.390280e+00;7.706255e+00;3.834499e-02;-2.834391e-03;1.408496e-01;2.939818e+00;2.820157e+00;1.515847e-01;1.169896e-01;1.858889e-01;3.127153e-01;-2.550516e+01
'unknown';0.000000;3.365471e+01;9.328827e-02;3.107759e+01;3.356490e+01;3.590553e+01;4.827940e+00;1.611016e+02;2.402654e+02;7.878671e+01;1.871908e+02;7.573097e-01;6.680388e-01;3.322650e-01;6.042683e-01;1.099349e+00;7.670841e-01;1.091255e+01;6.801295e+00;7.810358e+00;5.244285e+00;3.526906e-01;9.805133e-01;4.641452e+01;9.935063e-02;-3.858570e+01;-2.610569e-01;1.589259e+00;7.337922e+00;2.068472e+01;4.328247e-01;3.174501e-02;1.214898e+00;1.392454e+00;5.981756e-01;4.043109e+00;8.189325e-01;1.963226e+00;4.802780e+00;6.985232e+00;1.249555e+00;6.227576e+02;3.601614e-01;1.584039e+03;1.427108e-01;-1.073004e+02;-8.932479e-01;1.508499e+03;1.235015e-01;1.337453e+03;1.807763e-01;-1.003115e+02;-9.371119e-01;2.325490e+03;7.040226e-02;1.103131e+03;2.503060e-01;-1.002484e+02;-9.368951e-01;-4.046852e+00;-1.180364e+00;1.104409e+01;4.761418e-01;6.304991e-02;2.953436e-01;-1.003838e-02;-1.142169e+00;4.995502e-01;7.352434e-01;4.625465e+01;1.058041e-01;-3.698259e+01;-2.941449e-01;-4.008199e-01;-3.500558e+01;1.718312e+01;5.517039e-01;-1.406293e+00;6.996287e+00;4.064109e-02;-4.174066e-04;2.014273e-01;3.335001e+00;2.903872e+00;1.654598e-01;1.395377e-01;1.624118e-01;2.386643e-01;-2.295196e+01
'unknown';0.000000;3.333712e+01;1.007501e-01;3.085183e+01;3.287145e+01;3.597532e+01;5.123487e+00;9.574087e+01;1.026347e+02;9.486512e+01;1.865781e+02;6.360048e-01;7.696834e-01;2.439902e-01;4.648372e-01;9.420567e-01;6.980665e-01;1.094379e+01;6.209311e+00;6.728868e+00;3.657629e+00;2.982560e-01;1.144824e+00;4.704284e+01;9.531810e-02;-3.681683e+01;-2.756302e-01;5.931662e-01;2.017179e+01;2.053818e+01;4.110247e-01;3.298836e-02;1.279620e+00;1.471988e+00;6.275251e-01;3.815246e+00;9.011617e-01;3.345786e+00;2.669017e+00;8.580560e+00;1.063817e+00;6.102611e+02;3.529516e-01;1.574604e+03;1.365775e-01;-1.203791e+02;-7.867771e-01;1.513351e+03;1.169626e-01;1.322396e+03;1.648548e-01;-1.144970e+02;-8.163120e-01;2.319752e+03;7.126916e-02;1.120446e+03;2.567961e-01;-1.145653e+02;-8.149345e-01;-4.686448e+00;-1.074296e+00;1.219462e+01;4.817094e-01;5.985563e-02;3.309244e-01;-1.169844e-02;-1.003279e+00;4.879682e-01;7.928973e-01;4.633397e+01;1.057145e-01;-3.556162e+01;-3.333626e-01;-1.056994e-01;-1.389363e+02;1.685785e+01;5.224897e-01;-2.653167e+00;8.801837e+00;3.649782e-02;-1.773388e-03;1.508568e-01;3.032169e+00;2.664818e+00;1.544509e-01;1.418310e-01;2.076647e-01;3.954728e-01;-2.405540e+01
'unknown';0.000000;3.294394e+01;9.622371e-02;3.056693e+01;3.266602e+01;3.509032e+01;4.523399e+00;7.947961e+01;1.299150e+02;6.963743e+01;1.423908e+02;6.671721e-01;7.103817e-01;2.775252e-01;5.135414e-01;9.821552e-01;7.046300e-01;1.019410e+01;6.217929e+00;7.368111e+00;4.732501e+00;3.063033e-01;1.049971e+00;4.743721e+01;9.453075e-02;-3.512865e+01;-2.983291e-01;3.897231e-01;3.034474e+01;2.014946e+01;3.919559e-01;2.676213e-02;1.102668e+00;1.360149e+00;6.144957e-01;4.374881e+00;6.888303e-01;3.477748e+00;2.633411e+00;9.645918e+00;9.918492e-01;5.962636e+02;3.752209e-01;1.583976e+03;1.255599e-01;-1.022290e+02;-9.456283e-01;1.492386e+03;1.244363e-01;1.330668e+03;1.624930e-01;-9.606375e+01;-9.759931e-01;2.313988e+03;7.271369e-02;1.110439e+03;2.474506e-01;-9.645497e+01;-9.670756e-01;-5.310581e+00;-1.031081e+00;1.282712e+01;4.660363e-01;5.850149e-02;3.330384e-01;-9.929192e-03;-1.117093e+00;4.461054e-01;7.861394e-01;4.662315e+01;1.077525e-01;-3.354100e+01;-3.707155e-01;-1.520128e-01;-9.132817e+01;1.741343e+01;4.659214e-01;-3.267720e+00;9.225159e+00;3.388196e-02;-2.634431e-03;1.487760e-01;3.201601e+00;2.853805e+00;1.763743e-01;1.472904e-01;1.574850e-01;2.378766e-01;-2.395810e+01
'unknown';0.000000;3.479873e+01;9.379309e-02;3.214091e+01;3.429052e+01;3.751648e+01;5.375561e+00;9.756005e+01;1.501277e+02;5.828084e+01;1.194464e+02;7.647756e-01;6.457529e-01;3.496006e-01;6.224424e-01;1.088128e+00;7.385274e-01;1.160956e+01;6.456995e+00;7.077616e+00;3.955753e+00;3.663787e-01;9.616489e-01;4.673280e+01;1.007165e-01;-3.745656e+01;-2.702431e-01;8.632429e-01;1.374829e+01;2.044414e+01;4.402851e-01;2.938534e-02;1.242470e+00;1.405762e+00;6.066907e-01;4.577984e+00;7.486176e-01;3.724843e+00;2.460733e+00;9.454276e+00;8.979263e-01;6.119446e+02;3.421929e-01;1.571731e+03;1.309641e-01;-1.034205e+02;-9.218777e-01;1.514940e+03;1.197163e-01;1.338613e+03;1.753562e-01;-9.357677e+01;-9.861633e-01;2.316672e+03;7.161698e-02;1.107405e+03;2.302189e-01;-9.354296e+01;-9.858927e-01;-4.780603e+00;-9.879740e-01;1.211402e+01;4.726251e-01;6.347758e-02;3.169211e-01;-1.183068e-02;-9.551300e-01;5.085012e-01;7.555521e-01;4.639336e+01;1.074476e-01;-3.531603e+01;-3.059805e-01;-1.018559e+00;-1.330572e+01;1.697174e+01;5.307522e-01;-1.503142e+00;7.233592e+00;3.885667e-02;-1.065114e-03;1.938007e-01;3.234951e+00;2.903872e+00;1.794828e-01;1.520521e-01;1.540491e-01;2.612256e-01;-2.271446e+01
'unknown';0.000000;3.732379e+01;8.925494e-02;3.500253e+01;3.661045e+01;4.016057e+01;5.158035e+00;1.364868e+02;2.481927e+02;3.227584e+01;5.224988e+01;4.678158e-01;6.157055e-01;2.309841e-01;3.686282e-01;6.759760e-01;4.449919e-01;4.917975e+00;3.410146e+00;3.163570e+00;1.840603e+00;1.705821e-01;9.320217e-01;4.691084e+01;9.497473e-02;-3.726839e+01;-2.624442e-01;-9.466672e-01;-9.849689e+00;1.940582e+01;4.769550e-01;2.465558e-02;1.501912e+00;1.277523e+00;5.237805e-01;5.184385e+00;6.616613e-01;1.752826e+00;5.489151e+00;8.650952e+00;1.202346e+00;6.663893e+02;3.092907e-01;1.560568e+03;1.443526e-01;-1.257395e+02;-7.529184e-01;1.565528e+03;1.208217e-01;1.388135e+03;2.110975e-01;-1.156942e+02;-8.127209e-01;2.341060e+03;7.834858e-02;1.155176e+03;3.074039e-01;-1.157747e+02;-8.100815e-01;-4.772421e+00;-1.352946e+00;1.250249e+01;5.593201e-01;5.597371e-02;3.135611e-01;-1.215649e-02;-1.165953e+00;2.511694e-01;6.297196e-01;4.536490e+01;1.054382e-01;-3.777653e+01;-3.101338e-01;-4.451316e+00;-2.481931e+00;1.376527e+01;7.108371e-01;-3.130200e+00;8.111832e+00;3.251246e-02;-2.932886e-03;1.086803e-01;2.167751e+00;2.053422e+00;2.017886e-01;1.769389e-01;2.736135e-01;7.789515e-01;-2.957749e+01
